,Time,T1,Q1
714,918.01,50.2788,48.42829939320093
715,919.01,50.2788,48.51321910939414
716,920.01,50.2788,48.470623545346896
717,922.0,50.2788,48.44215750544077
718,923.0,50.2788,48.51261319599934
719,924.01,50.2788,48.3294628881696
720,925.0,50.2788,48.390089909402874
721,926.01,50.2788,48.546206936288165
722,928.01,50.2788,48.52908906170613
723,929.0,50.2788,48.32164561460837
724,931.01,50.2788,48.39512429874335
725,932.01,50.2788,48.34335221132646
726,934.01,50.2788,48.329878672660186
727,935.01,50.2788,48.44337244060484
728,937.0,50.2788,48.250877107884136
729,938.01,50.2788,48.3913232076671
730,939.01,50.2788,48.28083930877721
731,940.01,50.2788,48.26181621632641
732,941.01,50.2788,48.29895931093761
733,942.01,50.2788,48.09724100263863
734,944.0,50.2788,48.22609898844213
735,945.0,50.2788,48.215913031871786
736,946.01,50.2788,48.231580176777285
737,948.0,50.2788,48.27763225973481
738,949.0,50.2788,48.10840606103656
739,950.0,50.2788,48.21018168707273
740,951.0,50.2788,48.10139443066097
741,952.01,50.2788,48.1456999909736
742,953.01,50.2788,48.02383940423328
743,955.0,50.2788,48.09646075134789
744,956.01,50.2788,48.02014881247794
745,957.01,50.2788,48.04872312168355
746,959.01,50.2788,48.06478426464725
747,960.01,50.2788,48.011218430474905
748,962.01,50.2788,48.12510399637212
749,963.0,50.2788,48.0768335416583
750,965.01,50.2788,48.03928957634093
751,966.0,50.2788,47.96028788099914
752,968.01,50.2788,48.168682075184336
753,969.01,50.2788,47.97116298270887
754,971.0,50.2788,50.44103242431816
755,972.0,50.2788,47.90132754345408
756,974.0,50.2788,50.41297935055114
757,975.01,49.9565,48.0325016381921
758,977.0,50.2788,47.88377478178739
759,978.0,50.2788,50.42085081868106
760,979.01,50.2788,47.86978260737015
761,980.01,49.9565,47.8636255980096
762,981.0,50.2788,48.004757139246266
763,983.0,50.2788,48.08350684658676
764,984.01,50.2788,47.801052329850144
765,986.0,49.9565,47.79438777836715
766,987.0,49.9565,50.1920804584993
767,988.01,50.2788,50.30873550413684
768,989.01,50.2788,47.804027440648326
769,990.01,49.9565,47.92301520409446
770,991.02,50.2788,47.820285669271655
771,993.01,49.9565,47.62311802610047
772,994.01,50.2788,50.22904602916182
773,995.01,49.9565,50.15050141498834
774,997.01,49.9565,50.191562003129654
775,998.01,49.9565,50.266550629637834
776,999.01,50.2788,50.29170751434262
777,1000.01,49.9565,50.09312470882636
778,1001.01,49.9565,100.0
779,1003.01,49.9565,100.0
780,1004.0,50.2788,100.0
781,1005.01,50.2788,100.0
782,1006.0,50.2788,100.0
783,1007.01,50.2788,100.0
784,1008.0,50.2788,100.0
785,1010.01,50.601099999999995,100.0
786,1011.0,50.601099999999995,100.0
787,1012.01,50.601099999999995,100.0
788,1014.0,50.923399999999994,100.0
789,1015.0,50.923399999999994,100.0
790,1017.0,51.2457,100.0
791,1018.0,51.2457,100.0
792,1019.01,51.568,100.0
793,1020.01,51.568,100.0
794,1021.01,51.890299999999996,100.0
795,1023.01,52.212599999999995,100.0
796,1024.01,52.212599999999995,100.0
797,1025.01,52.212599999999995,100.0
798,1026.01,52.53489999999999,100.0
799,1027.01,52.53489999999999,100.0
800,1029.0,52.8572,100.0
801,1030.01,53.1795,100.0
802,1032.0,53.501799999999996,100.0
803,1033.0,53.501799999999996,100.0
804,1034.01,53.824099999999994,100.0
805,1035.0,53.824099999999994,100.0
806,1036.01,54.14639999999999,100.0
807,1038.0,54.4687,100.0
808,1039.01,54.4687,100.0
809,1040.0,54.791,100.0
810,1041.01,54.791,100.0
811,1042.0,55.113299999999995,100.0
812,1044.0,55.435599999999994,100.0
813,1045.01,55.435599999999994,98.12793133324618
814,1047.01,55.75789999999999,98.5018895736161
815,1048.0,56.0802,96.26923794918534
816,1050.0,56.402499999999996,94.13740985881955
817,1051.0,56.402499999999996,91.71280623927011
818,1052.0,56.724799999999995,91.93777062270205
819,1053.01,56.724799999999995,89.6857272329359
820,1054.0,57.04709999999999,89.81332394245433
821,1055.01,57.04709999999999,87.55487315087917
822,1057.0,57.3694,87.6749821684102
823,1058.0,57.6917,85.36574846548618
824,1059.01,57.6917,85.50776509388149
825,1061.01,58.013999999999996,83.21184547528438
826,1062.0,58.013999999999996,80.88836192833631
827,1063.01,58.013999999999996,80.79322209242171
828,1064.01,58.336299999999994,78.55639526604963
829,1065.01,58.336299999999994,78.60578510813153
830,1067.0,58.65859999999999,78.71985794884074
831,1068.0,58.65859999999999,76.57097994356371
832,1069.01,58.9809,76.4913259967055
833,1070.01,58.9809,73.94955073246246
834,1071.01,58.9809,74.13353345388904
835,1073.0,59.3032,74.295944379872
836,1074.0,59.3032,71.92591810682993
837,1075.01,59.625499999999995,71.8591076679836
838,1076.0,59.625499999999995,71.88434762463403
839,1077.01,59.625499999999995,69.5308084671642
840,1079.0,59.625499999999995,69.70488139069121
841,1080.0,59.947799999999994,69.41347612347238
842,1082.0,59.947799999999994,69.41429569037112
843,1083.01,59.947799999999994,67.0908743046752
844,1085.01,59.947799999999994,67.04902611886311
845,1086.0,60.27009999999999,67.1157584831287
846,1088.0,60.27009999999999,64.68343749482278
847,1089.01,60.27009999999999,64.49865428932678
848,1091.0,60.27009999999999,64.53627343073606
849,1092.01,60.27009999999999,64.62246313424339
850,1093.0,60.5924,64.55534001588491
851,1094.01,60.27009999999999,62.1785219035961
852,1095.01,60.5924,62.05396764760223
853,1097.0,60.5924,62.04364524186217
854,1098.0,60.5924,62.06658539752388
855,1099.0,60.5924,61.99758645976113
856,1100.0,60.5924,62.044088880792785
857,1101.01,60.5924,61.97673393984349
858,1103.0,60.5924,61.729637632017926
859,1104.01,60.5924,61.89106026807838
860,1106.0,60.5924,61.83286402155769
861,1107.0,60.5924,61.79907550558653
862,1108.01,60.5924,61.81673844183853
863,1109.0,60.5924,61.77304380397413
864,1110.01,60.5924,61.956615022419776
865,1112.0,60.5924,61.54506414679851
866,1113.0,60.5924,61.66183385185734
867,1115.01,60.5924,61.80801453502264
868,1116.01,60.5924,61.66247084886926
869,1117.01,60.5924,61.63902320219346
870,1118.01,60.5924,61.54037734021365
871,1119.01,60.5924,61.56976637405796
872,1121.0,60.5924,61.414616346051446
873,1122.0,60.5924,61.55335392299706
874,1124.0,60.5924,61.40901751194163
875,1125.01,60.5924,61.402144160306364
876,1126.01,60.5924,61.38153744429924
877,1127.01,60.5924,61.48222361917648
878,1128.0,60.5924,61.3684781456461
879,1129.01,60.5924,61.37903369140427
880,1132.0,60.27009999999999,63.61530172490573
881,1133.01,60.5924,63.82565913418896
882,1134.01,60.27009999999999,61.26276909565501
883,1135.01,60.27009999999999,61.15450302436523
884,1136.01,60.27009999999999,63.53770708856722
885,1138.0,60.27009999999999,63.58048770623643
886,1139.0,60.27009999999999,63.60574908880237
887,1141.0,60.27009999999999,63.67327793913432
888,1142.0,60.27009999999999,63.57258881723084
889,1144.01,60.27009999999999,63.52268518842694
890,1145.01,60.27009999999999,63.594325713939114
891,1147.01,60.27009999999999,63.48775213381748
892,1148.01,60.27009999999999,63.52240529176659
893,1149.01,60.27009999999999,63.58622363162186
894,1150.01,60.27009999999999,63.62671104547768
895,1151.01,60.27009999999999,63.437473648667186
896,1153.0,60.27009999999999,66.0295453410344
897,1154.0,60.27009999999999,63.377473706840135
898,1156.01,59.947799999999994,63.52460114567488
899,1157.01,60.27009999999999,63.41247433208141
900,1159.0,60.27009999999999,63.41785779407449
901,1160.0,60.27009999999999,63.42324741264369
902,1162.0,59.947799999999994,63.46669525006392
903,1163.01,59.947799999999994,65.90521847699968
904,1164.01,59.947799999999994,65.81056640673889
905,1165.0,59.947799999999994,65.69900230583795
906,1166.01,59.947799999999994,65.88383129790765
907,1168.0,59.947799999999994,65.78944838239775
908,1169.0,59.947799999999994,63.42203798972909
909,1171.0,59.947799999999994,65.80140221766949
910,1172.01,59.947799999999994,65.85929322334447
911,1173.0,59.947799999999994,65.81960292319997
912,1174.01,59.947799999999994,65.83908878353142
913,1175.01,59.947799999999994,65.92878847526762
914,1177.0,59.947799999999994,65.88805481649578
915,1178.01,59.947799999999994,65.85409606475527
916,1180.0,59.947799999999994,65.82334576785442
917,1181.0,59.947799999999994,65.84198601064023
918,1182.01,59.947799999999994,65.75577047731339
919,1183.01,59.947799999999994,65.81519873883741
920,1184.02,59.947799999999994,65.98801155754047
921,1186.0,59.947799999999994,65.93632632196395
922,1187.01,59.947799999999994,65.87263926354788
923,1188.01,59.947799999999994,65.95367673915504
924,1189.01,59.947799999999994,66.03216332905775
925,1190.01,59.947799999999994,65.76951323711543
926,1192.0,59.947799999999994,65.8578911609701
927,1193.01,59.947799999999994,65.9540862183657
928,1195.0,59.947799999999994,65.96981363472112
929,1196.0,59.947799999999994,65.88686291737662
930,1198.01,59.947799999999994,65.97473105122789
931,1199.01,59.947799999999994,65.97055200937541
932,1200.01,59.947799999999994,65.9092694225401
933,1201.01,59.947799999999994,65.93918135721462
934,1202.01,59.947799999999994,66.02322893563158
935,1203.01,59.947799999999994,65.93389194774177
936,1205.01,59.947799999999994,65.9414114705542
937,1206.0,59.947799999999994,65.93881374681752
938,1207.01,59.947799999999994,66.02887337040254
939,1209.0,59.947799999999994,65.8990100361561
940,1210.01,59.947799999999994,65.91061018394804
941,1212.0,59.947799999999994,65.9752095873218
942,1213.0,59.947799999999994,65.96307232310457
943,1214.01,59.947799999999994,66.01318662382198
944,1215.01,59.947799999999994,65.91504587478948
945,1216.01,59.947799999999994,65.95939616012068
946,1217.01,59.947799999999994,66.03446368547162
947,1219.01,59.947799999999994,65.8917437017233
948,1220.01,59.947799999999994,66.04379502940898
949,1221.01,59.947799999999994,66.04697130608879
950,1223.0,60.27009999999999,63.52105986835008
951,1224.0,59.947799999999994,65.94546432565197
952,1226.0,60.27009999999999,65.88877723099905
953,1227.0,59.947799999999994,65.90265788610512
954,1229.01,59.947799999999994,65.90330938024584
955,1230.01,59.947799999999994,65.89851984303962
956,1231.0,59.947799999999994,65.9718632749596
957,1232.0,60.27009999999999,66.01824200402791
958,1233.01,59.947799999999994,65.96229995599158
959,1235.0,59.947799999999994,65.87890313499061
960,1236.0,59.947799999999994,65.90379775430002
961,1237.01,59.947799999999994,65.9195994387165
962,1238.01,60.27009999999999,65.83859212857313
