,Time,T1,Q1
0,0.0,20.949499999999997,50.0
1,3.0,20.949499999999997,100.0
2,4.0,20.949499999999997,100.0
3,5.0,20.949499999999997,100.0
4,6.01,20.949499999999997,100.0
5,7.01,21.2718,100.0
6,8.01,21.2718,100.0
7,10.0,21.594099999999997,100.0
8,11.01,21.9164,100.0
9,12.01,21.9164,100.0
10,14.01,22.238699999999998,100.0
11,15.0,22.561,100.0
12,17.01,22.8833,100.0
13,18.01,23.205599999999997,100.0
14,20.0,23.5279,100.0
15,21.01,24.1725,100.0
16,22.01,24.1725,100.0
17,23.01,24.494799999999998,100.0
18,24.01,24.817099999999996,100.0
19,25.01,25.1394,100.0
20,27.0,25.784,100.0
21,28.01,26.106299999999997,100.0
22,29.01,26.4286,100.0
23,31.01,27.073199999999996,100.0
24,32.0,27.073199999999996,100.0
25,33.01,27.3955,100.0
26,34.01,27.717799999999997,100.0
27,35.0,28.0401,100.0
28,37.0,28.6847,100.0
29,38.0,29.006999999999998,100.0
30,39.01,29.329299999999996,100.0
31,40.01,29.6516,100.0
32,41.01,29.973899999999997,100.0
33,43.0,30.618499999999997,100.0
34,44.0,30.940799999999996,100.0
35,45.01,31.263099999999998,100.0
36,46.01,31.585399999999996,100.0
37,47.0,31.9077,100.0
38,48.01,32.23,100.0
39,50.0,32.8746,100.0
40,51.01,33.1969,100.0
41,52.01,33.5192,100.0
42,54.0,34.163799999999995,100.0
43,55.01,34.4861,100.0
44,56.01,34.8084,100.0
45,57.01,35.1307,100.0
46,58.01,35.452999999999996,100.0
47,60.0,35.775299999999994,100.0
48,61.0,36.4199,100.0
49,63.0,36.7422,100.0
50,64.0,37.064499999999995,100.0
51,65.01,37.386799999999994,100.0
52,66.01,37.7091,100.0
53,67.01,38.0314,100.0
54,68.0,38.353699999999996,100.0
55,70.0,38.9983,100.0
56,71.0,39.3206,100.0
57,72.01,39.3206,100.0
58,74.0,39.965199999999996,100.0
59,75.0,40.287499999999994,100.0
60,76.0,40.6098,100.0
61,77.01,40.9321,100.0
62,78.01,41.2544,100.0
63,80.01,41.576699999999995,100.0
64,81.01,41.898999999999994,100.0
65,82.0,42.2213,100.0
66,83.01,42.5436,100.0
67,84.01,42.865899999999996,100.0
68,85.01,43.188199999999995,100.0
69,87.0,43.8328,100.0
70,88.0,43.8328,100.0
71,89.01,44.1551,100.0
72,91.0,44.799699999999994,100.0
73,92.0,44.799699999999994,100.0
74,93.01,45.122,100.0
75,94.0,45.4443,100.0
76,95.01,45.7666,100.0
77,96.01,45.7666,100.0
78,99.0,46.7335,100.0
79,100.0,46.7335,100.0
80,101.01,47.0558,100.0
81,102.01,47.378099999999996,100.0
82,103.0,47.700399999999995,100.0
83,104.01,48.02269999999999,100.0
84,106.0,48.345,100.0
85,107.01,48.345,100.0
86,108.01,48.6673,100.0
87,110.0,49.311899999999994,100.0
88,111.0,49.311899999999994,100.0
89,113.0,49.9565,100.0
90,114.0,49.9565,100.0
91,116.01,50.601099999999995,100.0
92,117.01,50.601099999999995,100.0
93,119.0,51.2457,100.0
94,120.0,51.2457,100.0
95,121.01,51.568,100.0
96,122.0,51.890299999999996,100.0
97,123.01,51.890299999999996,100.0
98,125.01,52.53489999999999,100.0
99,126.01,52.53489999999999,98.07545347256166
100,127.01,52.8572,97.9502508021983
101,128.01,52.8572,95.37558519475454
102,129.01,53.1795,92.78500068689733
103,130.01,53.501799999999996,92.62796021570703
104,133.0,53.824099999999994,90.02145680743645
105,134.0,54.14639999999999,87.3990344987524
106,135.01,54.14639999999999,84.76069328965488
107,136.01,54.4687,82.10643318014382
108,137.01,54.791,81.88571710729971
109,138.01,54.791,79.21553809737523
110,140.0,55.113299999999995,78.97890312411764
111,141.01,55.435599999999994,76.29280521377967
112,142.01,55.435599999999994,73.59078840302823
113,144.0,55.75789999999999,73.32231562894367
114,145.0,55.75789999999999,70.60437991777874
115,147.01,56.0802,70.3199882432807
116,148.0,56.402499999999996,67.58613363170235
117,150.01,56.402499999999996,64.83636011971058
118,151.01,56.402499999999996,64.52013064438569
119,152.01,56.724799999999995,61.75443823198045
120,153.01,56.724799999999995,61.42228985624209
121,154.01,56.724799999999995,61.090141480503725
122,156.0,57.04709999999999,60.75799310476536
123,157.01,57.04709999999999,57.97638179194663
124,159.01,57.04709999999999,57.628314515794784
125,160.0,57.3694,54.83078430256252
126,161.0,57.3694,54.466798125997194
127,162.0,57.3694,54.102811949431874
128,163.01,57.3694,53.73882577286655
129,164.02,57.3694,53.37483959630123
130,166.01,57.6917,53.0108534197359
131,167.01,57.6917,52.64686724317058
132,168.01,57.3694,52.28288106660526
133,170.01,57.3694,49.46943195295957
134,171.01,57.6917,51.538989813061136
135,173.0,57.6917,48.72554069941544
136,174.0,57.6917,48.34563562243664
137,176.0,57.6917,47.96573054545783
138,177.01,57.6917,47.58582546847903
139,179.0,57.3694,47.20592039150023
140,180.01,57.6917,46.82601531452143
141,182.0,57.3694,46.44611023754263
142,183.0,57.6917,48.515668097644195
143,185.0,57.3694,48.151681921078875
144,186.01,57.3694,47.78769574451355
145,187.01,57.3694,47.42370956794823
146,188.01,57.3694,47.0597233913829
147,189.01,57.3694,46.69573721481758
148,190.01,57.3694,46.33175103825226
149,192.01,57.3694,45.96776486168694
150,193.0,57.3694,45.60377868512162
151,194.0,57.04709999999999,45.23979250855629
152,196.0,57.04709999999999,47.32526926907139
153,197.01,57.04709999999999,46.977201992919554
154,198.01,57.04709999999999,46.62913471676771
155,199.01,57.04709999999999,46.281067440615864
156,200.0,56.724799999999995,45.933000164464026
