,Time,T1,Q1,Omegas,Run Lengths
0,0.0,20.949499999999997,15.0,0.003981071705534973,474.47943759294253
1,21.0,21.2718,15.417525757893129,0.003981071705534973,474.47943759294253
2,22.01,21.2718,15.437556523088793,0.003981071705534973,474.47943759294253
3,23.01,21.2718,15.457381995461109,0.003981071705534973,474.47943759294253
4,25.0,21.594099999999997,15.496812810954669,0.003981071705534973,474.47943759294253
5,26.0,21.594099999999997,15.516615674460065,0.003981071705534973,474.47943759294253
6,27.01,21.594099999999997,15.53660825451675,0.003981071705534973,474.47943759294253
7,28.01,21.594099999999997,15.556394342107355,0.003981071705534973,474.47943759294253
8,29.01,21.594099999999997,15.576171611453557,0.003981071705534973,474.47943759294253
9,31.0,21.9164,15.615500902619269,0.003981071705534973,474.47943759294253
10,32.01,21.9164,15.63544737627252,0.003981071705534973,474.47943759294253
11,33.0,21.9164,15.654988901877328,0.003981071705534973,474.47943759294253
12,34.01,21.9164,15.674914719001858,0.003981071705534973,474.47943759294253
13,35.01,21.9164,15.69463250170902,0.003981071705534973,474.47943759294253
14,36.01,21.9164,15.71433927524749,0.003981071705534973,474.47943759294253
15,38.0,22.238699999999998,15.753521766101384,0.003981071705534973,474.47943759294253
16,39.0,22.238699999999998,15.773193759870862,0.003981071705534973,474.47943759294253
17,40.01,22.238699999999998,15.793050033817641,0.003981071705534973,474.47943759294253
18,42.01,22.238699999999998,15.832331246242703,0.003981071705534973,474.47943759294253
19,43.01,22.561,15.851952220729551,0.003981071705534973,474.47943759294253
20,45.01,22.561,15.891153351401423,0.003981071705534973,474.47943759294253
21,46.01,22.561,15.910732886291216,0.003981071705534973,474.47943759294253
22,47.01,22.561,15.930297987056555,0.003981071705534973,474.47943759294253
23,48.01,22.561,15.949848343611901,0.003981071705534973,474.47943759294253
24,49.01,22.561,15.969383646105394,0.003981071705534973,474.47943759294253
25,50.01,22.561,15.988903584923762,0.003981071705534973,474.47943759294253
26,52.01,22.8833,16.027896134304434,0.003981071705534973,474.47943759294253
27,53.0,22.8833,16.047173488605722,0.003981071705534973,474.47943759294253
28,54.01,22.8833,16.066823519805933,0.003981071705534973,474.47943759294253
29,56.0,23.205599999999997,16.105489147153143,0.003981071705534973,474.47943759294253
30,57.01,23.205599999999997,16.12508701860338,0.003981071705534973,474.47943759294253
31,59.01,23.205599999999997,16.16384070712974,0.003981071705534973,474.47943759294253
32,60.01,23.205599999999997,16.183190036460328,0.003981071705534973,474.47943759294253
33,62.0,23.205599999999997,16.22163911209353,0.003981071705534973,474.47943759294253
34,63.0,23.205599999999997,16.24093146096078,0.003981071705534973,474.47943759294253
35,64.01,23.205599999999997,16.260396768876117,0.003981071705534973,474.47943759294253
36,65.01,23.5279,16.279649276197713,0.003981071705534973,474.47943759294253
37,66.01,23.5279,16.29888150247183,0.003981071705534973,474.47943759294253
38,67.01,23.5279,16.318093142888625,0.003981071705534973,474.47943759294253
39,69.01,23.5279,16.35645344854702,0.003981071705534973,474.47943759294253
40,70.01,23.850199999999997,16.37560150581955,0.003981071705534973,474.47943759294253
41,71.01,23.850199999999997,16.394727761306257,0.003981071705534973,474.47943759294253
42,73.0,23.850199999999997,16.432722949233902,0.003981071705534973,474.47943759294253
43,74.0,23.850199999999997,16.45178221058439,0.003981071705534973,474.47943759294253
44,76.0,23.850199999999997,16.489831404080398,0.003981071705534973,474.47943759294253
45,77.0,24.1725,16.508820733187633,0.003981071705534973,474.47943759294253
46,78.0,24.1725,16.527786149129362,0.003981071705534973,474.47943759294253
47,79.01,24.1725,16.54691664005089,0.003981071705534973,474.47943759294253
48,80.01,24.1725,16.565833081647682,0.003981071705534973,474.47943759294253
49,82.0,24.494799999999998,16.60340267540243,0.003981071705534973,474.47943759294253
50,83.0,24.1725,16.622244024545367,0.003981071705534973,474.47943759294253
51,85.0,24.494799999999998,16.659849292220407,0.003981071705534973,474.47943759294253
52,86.01,24.494799999999998,16.678800114119372,0.003981071705534973,474.47943759294253
53,87.0,24.494799999999998,16.697349333097605,0.003981071705534973,474.47943759294253
54,88.01,24.494799999999998,16.716246111624415,0.003981071705534973,474.47943759294253
55,89.01,24.494799999999998,16.73492845769211,0.003981071705534973,474.47943759294253
56,90.01,24.494799999999998,16.7535833070331,0.003981071705534973,474.47943759294253
57,92.0,24.817099999999996,16.790623483647654,0.003981071705534973,474.47943759294253
58,93.0,24.817099999999996,16.80919435590228,0.003981071705534973,474.47943759294253
59,94.0,24.817099999999996,16.82773655439659,0.003981071705534973,474.47943759294253
60,96.0,24.817099999999996,16.864733755068762,0.003981071705534973,474.47943759294253
61,97.01,24.817099999999996,16.883372564801704,0.003981071705534973,474.47943759294253
62,99.0,25.1394,16.920007171051857,0.003981071705534973,474.47943759294253
63,100.0,25.1394,16.938371171868855,0.003981071705534973,474.47943759294253
64,101.0,25.1394,16.956704451613682,0.003981071705534973,474.47943759294253
65,102.0,25.1394,16.975006719723815,0.003981071705534973,474.47943759294253
66,103.01,25.1394,16.993460236738475,0.003981071705534973,474.47943759294253
67,104.0,25.1394,17.011517061252032,0.003981071705534973,474.47943759294253
68,106.0,25.1394,17.047899881866066,0.003981071705534973,474.47943759294253
69,107.0,25.461699999999997,17.06604275072822,0.003981071705534973,474.47943759294253
70,108.01,25.461699999999997,17.084333809974602,0.003981071705534973,474.47943759294253
71,110.0,25.461699999999997,17.12027374256923,0.003981071705534973,474.47943759294253
72,111.0,25.461699999999997,17.13828391326484,0.003981071705534973,474.47943759294253
73,112.0,25.461699999999997,17.15626019448903,0.003981071705534973,474.47943759294253
